date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,CUS89071312560,60,49813.26,USD,WEB PAGE,0.165
2022-09-11,CUS74134339724,24,16470,USD,WEB PAGE,0.15
2022-09-11,CUS82901626436,36,100000,USD,AGENCY,0.105
2022-09-11,CUS17053501160,60,27100,USD,WEB PAGE,0.14
2022-09-11,CUS37160092112,12,7000,USD,WEB PAGE,0.395
2022-09-11,CUS48618934412,12,10000,USD,WEB PAGE,0.135
2022-09-11,CUS74495382448,48,6000,USD,WEB PAGE,0.185
2022-09-11,CUS66082264448,48,20000,USD,WEB PAGE,0.155
2022-09-11,CUS37926338424,24,10000,USD,WEB PAGE,0.375
2022-09-11,CUS14575920648,48,5500,USD,WEB PAGE,0.28
2022-09-11,CUS81816980648,48,100000,USD,WEB PAGE,0.105
2022-09-11,CUS62001198148,48,60000,USD,WEB PAGE,0.25
2022-09-11,CUS17988575736,36,9000,USD,WEB PAGE,0.33
2022-09-11,CUS26847026124,24,120000,USD,AGENCY,0.185
2022-09-11,CUS69340753236,36,25000,USD,WEB PAGE,0.139
2022-09-11,CUS49754558648,48,81000,USD,AGENCY,0.149
2022-09-11,CUS85895860160,60,59100,USD,WEB PAGE,0.125
2022-09-11,CUS49304035360,60,140000,USD,WEB PAGE,0.125
2022-09-11,CUS45921096260,60,23615,USD,WEB PAGE,0.125
2022-09-11,CUS43977659436,36,15000,USD,WEB PAGE,0.225
2022-09-11,CUS87184648260,60,140000,USD,AGENCY,0.145
2022-09-11,CUS23375933624,24,10000,USD,WEB PAGE,0.135
2022-09-11,CUS97022275760,60,52000,USD,WEB PAGE,0.125
2022-09-11,CUS51379419948,48,25003.5,USD,WEB PAGE,0.135
2022-09-11,CUS29400191048,48,7000,USD,WEB PAGE,0.2
2022-09-11,CUS25084541324,24,22000,USD,AGENCY,0.365
2022-09-11,CUS88465736348,48,57800,USD,AGENCY,0.105
2022-09-11,CUS78419244960,60,42000,USD,AGENCY,0.235
2022-09-11,CUS34597254012,12,1200,USD,WEB PAGE,0.129
2022-09-11,CUS59019273524,24,60000,USD,WEB PAGE,0.139
2022-09-11,CUS76337382860,60,50100,USD,AGENCY,0.155
2022-09-11,CUS26898412348,48,4000,USD,WEB PAGE,0.105
2022-09-11,CUS38349203160,60,50000,USD,WEB PAGE,0.145
2022-09-11,CUS69261986060,60,70100.67,USD,WEB PAGE,0.145
2022-09-11,CUS30746096236,36,35000,USD,AGENCY,0.135
2022-09-11,CUS74228231860,60,113400,USD,WEB PAGE,0.145
2022-09-11,CUS30821536448,48,23000,USD,WEB PAGE,0.22
2022-09-11,CUS35883051012,12,20000,USD,WEB PAGE,0.355
2022-09-11,CUS94641068148,48,34951,USD,WEB PAGE,0.24
2022-09-11,CUS40890886212,12,10000,USD,WEB PAGE,0.109
2022-09-11,CUS26985558360,60,30000,USD,WEB PAGE,0.145
2022-09-11,CUS23717614260,60,60000,USD,WEB PAGE,0.145
2022-09-11,CUS84346384424,24,20000,USD,WEB PAGE,0.17
2022-09-11,CUS87239159760,60,29100,USD,WEB PAGE,0.135
2022-09-11,CUS66720896448,48,107990,USD,WEB PAGE,0.13
2022-09-11,CUS88415309536,36,16800,USD,WEB PAGE,0.32
2022-09-11,CUS40423014160,60,50000,USD,WEB PAGE,0.165
2022-09-11,CUS53029684736,36,15000,USD,WEB PAGE,0.155
2022-09-11,CUS12098223336,36,16000,USD,WEB PAGE,0.19
2022-09-11,CUS70800375812,12,1500,USD,WEB PAGE,0.145
2022-09-11,CUS24748256124,24,5000,USD,WEB PAGE,0.145
2022-09-11,CUS42058673460,60,65000,USD,AGENCY,0.155
2022-09-11,CUS76498157924,24,3000,USD,WEB PAGE,0.145
2022-09-11,CUS94987031536,36,18800,USD,WEB PAGE,0.215
2022-09-11,CUS57613388724,24,20000,USD,WEB PAGE,0.35
2022-09-11,CUS13442728036,36,17000,USD,WEB PAGE,0.155
2022-09-11,CUS99946886424,24,5000,USD,WEB PAGE,0.23
2022-09-11,CUS98413798760,60,31799,USD,WEB PAGE,0.15
2022-09-11,CUS53708218660,60,17324,USD,WEB PAGE,0.159
2022-09-11,CUS71324539960,60,38000,USD,WEB PAGE,0.139
2022-09-11,CUS75125015260,60,60000,USD,WEB PAGE,0.145
2022-09-11,CUS39671131560,60,100000,USD,AGENCY,0.155
2022-09-11,CUS38185781024,24,20000,USD,WEB PAGE,0.215
2022-09-11,CUS16737203436,36,43000,USD,WEB PAGE,0.355
2022-09-11,CUS30952244048,48,50000,USD,WEB PAGE,0.125
2022-09-11,CUS78289336360,60,44000,USD,WEB PAGE,0.149
2022-09-11,CUS33595979660,60,81000,USD,WEB PAGE,0.12
2022-09-11,CUS52228107260,60,51600,USD,WEB PAGE,0.155
2022-09-11,CUS93665821148,48,44800,USD,AGENCY,0.205
2022-09-11,CUS53746341536,36,20000,USD,WEB PAGE,0.315
2022-09-11,CUS66578552436,36,20000,USD,WEB PAGE,0.22
2022-09-11,CUS63818137260,60,88800,USD,WEB PAGE,0.109
2022-09-11,CUS30315330760,60,37000,USD,WEB PAGE,0.105
2022-09-11,CUS55698245660,60,38000,USD,WEB PAGE,0.13
2022-09-11,CUS15369268524,24,4500,USD,WEB PAGE,0.15
2022-09-11,CUS77319690660,60,30000,USD,WEB PAGE,0.125
2022-09-11,CUS43551190136,36,100000,USD,WEB PAGE,0.22
2022-09-11,CUS94308738460,60,42000,USD,WEB PAGE,0.135
2022-09-11,CUS25194105548,48,55000,USD,WEB PAGE,0.139
2022-09-11,CUS52792820560,60,95830,USD,WEB PAGE,0.099
2022-09-11,CUS74938849660,60,19250,USD,WEB PAGE,0.165
2022-09-11,CUS56234773836,36,30000,USD,WEB PAGE,0.16
2022-09-11,CUS48636985636,36,117735,USD,WEB PAGE,0.325
2022-09-11,CUS59891637148,48,30000,USD,WEB PAGE,0.195
2022-09-11,CUS75084201024,24,14500,USD,WEB PAGE,0.19
2022-09-11,CUS15751292148,48,11781,USD,WEB PAGE,0.175
2022-09-11,CUS84225811212,12,3000,USD,WEB PAGE,0.17
2022-09-11,CUS12071094124,24,2000,USD,WEB PAGE,0.15
2022-09-11,CUS66905840460,60,12000,USD,WEB PAGE,0.175
2022-09-11,CUS41701749424,24,60000,USD,WEB PAGE,0.16
2022-09-11,CUS41318181024,24,100000,USD,AGENCY,0.375
2022-09-11,CUS39636951924,24,7000,USD,WEB PAGE,0.345
2022-09-11,CUS83935316336,36,25562.09,USD,AGENCY,0.33
2022-09-11,CUS81657698248,48,50000,USD,AGENCY,0.28
2022-09-11,CUS11471360360,60,77000,USD,AGENCY,0.16
2022-09-11,CUS79056926260,60,50000,USD,WEB PAGE,0.155
2022-09-11,CUS59975367360,60,80000,USD,WEB PAGE,0.17
2022-09-11,CUS56458676036,36,18500,USD,AGENCY,0.355
2022-09-11,CUS20583033136,36,18500,USD,WEB PAGE,0.115
2022-09-11,CUS86050238548,48,13000.02,USD,AGENCY,0.235
2022-09-11,CUS76580659760,60,100000,USD,AGENCY,0.145
2022-09-11,CUS21358712760,60,60000,USD,WEB PAGE,0.145
2022-09-11,CUS13511565412,12,10000,USD,WEB PAGE,0.105
2022-09-11,CUS89616619812,12,1000,USD,WEB PAGE,0.105
2022-09-11,CUS66830610360,60,10000,USD,WEB PAGE,0.155
2022-09-11,CUS40896891860,60,30000,USD,WEB PAGE,0.145
2022-09-11,CUS71707618960,60,60000,USD,CONTACT CENTER,0.145
2022-09-11,CUS78020136960,60,59000,USD,AGENCY,0.145
2022-09-11,CUS82975863260,60,7000,USD,WEB PAGE,0.16
2022-09-11,CUS80593023948,48,24000,USD,WEB PAGE,0.15
2022-09-11,CUS64629011860,60,140000,USD,WEB PAGE,0.175
2022-09-11,CUS75358294860,60,28762.19,USD,WEB PAGE,0.155
2022-09-11,CUS19541076548,48,58166,USD,WEB PAGE,0.099
2022-09-11,CUS13200933012,12,5500,USD,WEB PAGE,0.155
2022-09-11,CUS87538521560,60,52209.79,USD,WEB PAGE,0.14
2022-09-11,CUS86876438460,60,31100,USD,WEB PAGE,0.165
2022-09-11,CUS72640002024,24,4400,USD,WEB PAGE,0.175
2022-09-11,CUS60634267648,48,2540.24,USD,WEB PAGE,0.18
2022-09-11,CUS58057979848,48,120000,USD,WEB PAGE,0.135
2022-09-11,CUS17679158660,60,25000,USD,WEB PAGE,0.135
2022-09-11,CUS44848855948,48,26000,USD,AGENCY,0.115
2022-09-11,CUS25406749036,36,20000,USD,WEB PAGE,0.114
2022-09-11,CUS32678941660,60,3846,USD,WEB PAGE,0.22
2022-09-11,CUS40746086436,36,22000,USD,AGENCY,0.135
2022-09-11,CUS91244696460,60,50890,USD,WEB PAGE,0.129
2022-09-11,CUS49001490424,24,22326,USD,WEB PAGE,0.125
2022-09-11,CUS89426233360,60,58300,USD,WEB PAGE,0.145
2022-09-11,CUS98963823612,12,40000,USD,WEB PAGE,0.175
2022-09-11,CUS56944297436,36,20000,USD,WEB PAGE,0.36
2022-09-11,CUS91250130448,48,32400,USD,AGENCY,0.28
2022-09-11,CUS43121318636,36,50000,USD,WEB PAGE,0.165
2022-09-11,CUS32914745936,36,30000,USD,AGENCY,0.21
2022-09-11,CUS32531712548,48,3365,USD,WEB PAGE,0.344
2022-09-11,CUS47078111948,48,26500,USD,WEB PAGE,0.135
2022-09-11,CUS29057651160,60,25631,USD,WEB PAGE,0.154
2022-09-11,CUS24438680424,24,8000,USD,WEB PAGE,0.175
2022-09-11,CUS77841670748,48,23800,USD,WEB PAGE,0.125
2022-09-11,CUS31291844860,60,47000,USD,WEB PAGE,0.235
2022-09-11,CUS60400432960,60,4755,USD,WEB PAGE,0.13
2022-09-11,CUS79509749236,36,15890,USD,WEB PAGE,0.24
2022-09-11,CUS58918234436,36,14000,USD,WEB PAGE,0.245
2022-09-11,CUS19139522048,48,81200,USD,WEB PAGE,0.17
2022-09-11,CUS65351166512,12,5000,USD,AGENCY,0.105
2022-09-11,CUS99237401924,24,7500,USD,WEB PAGE,0.104
2022-09-11,CUS32322792424,24,6400,USD,WEB PAGE,0.264
2022-09-11,CUS87277942524,24,21000,USD,WEB PAGE,0.135
2022-09-11,CUS93612460748,48,25000,USD,AGENCY,0.135
2022-09-11,CUS12448925724,24,15000,USD,WEB PAGE,0.295
2022-09-11,CUS29414829760,60,60000,USD,AGENCY,0.12
2022-09-11,CUS98802755960,60,72396.05,USD,AGENCY,0.125
2022-09-11,CUS16370202548,48,43000,USD,WEB PAGE,0.119
2022-09-11,CUS15180720160,60,35000,USD,AGENCY,0.145
2022-09-11,CUS41301065760,60,130000,USD,WEB PAGE,0.155
2022-09-11,CUS55869376012,12,3000,USD,WEB PAGE,0.205
2022-09-11,CUS52044565348,48,131000,USD,AGENCY,0.119
2022-09-11,CUS87352789212,12,1500,USD,WEB PAGE,0.149
2022-09-11,CUS67920196436,36,17300,USD,CONTACT CENTER,0.159
2022-09-11,CUS59996375012,12,6000,USD,WEB PAGE,0.165
2022-09-11,CUS58254054336,36,29000,USD,WEB PAGE,0.125
2022-09-11,CUS38719150424,24,18010,USD,WEB PAGE,0.125
2022-09-11,CUS98664988460,60,17300,USD,WEB PAGE,0.155
2022-09-11,CUS16807134460,60,20000,USD,WEB PAGE,0.155
2022-09-11,CUS77120905724,24,7000,USD,WEB PAGE,0.285
2022-09-11,CUS91128221948,48,30000,USD,WEB PAGE,0.145
2022-09-11,CUS60724908812,12,10000,USD,WEB PAGE,0.105
2022-09-11,CUS33625195648,48,37000,USD,WEB PAGE,0.19
2022-09-11,CUS68369461148,48,72700,USD,AGENCY,0.315
2022-09-11,CUS18440001360,60,83179.76,USD,WEB PAGE,0.139
2022-09-11,CUS34434883248,48,13000,USD,WEB PAGE,0.145
2022-09-11,CUS53034369960,60,74200,USD,WEB PAGE,0.109
2022-09-11,CUS76246128748,48,43841,USD,WEB PAGE,0.129
2022-09-11,CUS64704875324,24,7503.5,USD,AGENCY,0.145
2022-09-11,CUS34968203260,60,100000,USD,WEB PAGE,0.145
2022-09-11,CUS33298360948,48,100000,USD,WEB PAGE,0.105
2022-09-11,CUS30419722636,36,30000,USD,AGENCY,0.24
2022-09-11,CUS93223035136,36,70850,USD,WEB PAGE,0.33
2022-09-11,CUS17853582836,36,23700,USD,AGENCY,0.24
2022-09-11,CUS48889771048,48,10000,USD,WEB PAGE,0.28
2022-09-11,CUS51348342648,48,67000,USD,WEB PAGE,0.15
2022-09-11,CUS84629312160,60,34900,USD,AGENCY,0.105
2022-09-11,CUS14950594312,12,4000,USD,WEB PAGE,0.18
2022-09-11,CUS52773566560,60,23000,USD,WEB PAGE,0.16
2022-09-11,CUS58614671960,60,65000,USD,WEB PAGE,0.165
2022-09-11,CUS45705241760,60,42116.5,USD,CONTACT CENTER,0.1
2022-09-11,CUS43765180460,60,25000,USD,WEB PAGE,0.125
2022-09-11,CUS40625268460,60,80000,USD,WEB PAGE,0.14
2022-09-11,CUS75833599748,48,7000,USD,WEB PAGE,0.345
2022-09-11,CUS46816995748,48,80000,USD,WEB PAGE,0.23
2022-09-11,CUS24436548260,60,100700,USD,CONTACT CENTER,0.155
2022-09-11,CUS61688127960,60,30000,USD,WEB PAGE,0.114
2022-09-11,CUS11380941224,24,10000,USD,WEB PAGE,0.129
2022-09-11,CUS28682302360,60,15000,USD,AGENCY,0.139
2022-09-11,CUS61806593560,60,30000,USD,WEB PAGE,0.155
2022-09-11,CUS59509680148,48,40000,USD,WEB PAGE,0.135
2022-09-11,CUS49947655424,24,13475,USD,WEB PAGE,0.145
2022-09-11,CUS12157250960,60,11000,USD,WEB PAGE,0.105
2022-09-11,CUS65584777660,60,129000,USD,AGENCY,0.105
2022-09-11,CUS46281923936,36,80000,USD,AGENCY,0.105
2022-09-11,CUS20108761236,36,93200,USD,AGENCY,0.125
2022-09-11,CUS89252966148,48,10000,USD,WEB PAGE,0.285
2022-09-11,CUS66227271660,60,17000,USD,WEB PAGE,0.185
2022-09-11,CUS78627743860,60,50000,USD,AGENCY,0.155
2022-09-11,CUS86562620760,60,38000,USD,AGENCY,0.105
2022-09-11,CUS58278532236,36,100000,USD,WEB PAGE,0.17
2022-09-11,CUS42133512560,60,62000,USD,WEB PAGE,0.125
2022-09-11,CUS29138551624,24,14910,USD,WEB PAGE,0.129
2022-09-11,CUS11625688760,60,130000,USD,AGENCY,0.135
2022-09-11,CUS54897262048,48,84200,USD,WEB PAGE,0.125
2022-09-11,CUS69310413460,60,5600,USD,WEB PAGE,0.21
2022-09-11,CUS66577927860,60,12200,USD,WEB PAGE,0.105
2022-09-11,CUS25855593024,24,3500,USD,WEB PAGE,0.355
2022-09-11,CUS83613271948,48,40000,USD,WEB PAGE,0.215
2022-09-11,CUS63704387112,12,5760,USD,AGENCY,0.135
2022-09-11,CUS45283508424,24,7500,USD,WEB PAGE,0.145
2022-09-11,CUS96357975560,60,51000,USD,CONTACT CENTER,0.135
2022-09-11,CUS89814679936,36,2273.42,USD,AGENCY,0.339
2022-09-11,CUS98146230948,48,70000,USD,WEB PAGE,0.105
2022-09-11,CUS22195385260,60,15000,USD,WEB PAGE,0.33
2022-09-11,CUS33541487748,48,70000,USD,WEB PAGE,0.17
2022-09-11,CUS77173597760,60,10000,USD,WEB PAGE,0.134
2022-09-11,CUS95150723460,60,53363,USD,WEB PAGE,0.129
2022-09-11,CUS98602171560,60,39000,USD,WEB PAGE,0.114
2022-09-11,CUS23495884248,48,33805,USD,WEB PAGE,0.119
2022-09-11,CUS55476376360,60,50500,USD,AGENCY,0.105
2022-09-11,CUS56406412548,48,31660,USD,WEB PAGE,0.135
2022-09-11,CUS42144067960,60,45729,USD,WEB PAGE,0.105
2022-09-11,CUS26124710660,60,29000,USD,WEB PAGE,0.139
2022-09-11,CUS78127260960,60,12500,USD,AGENCY,0.145
2022-09-11,CUS71425597660,60,49200,USD,WEB PAGE,0.145
2022-09-11,CUS63424021660,60,100000,USD,WEB PAGE,0.105
2022-09-11,CUS89074798224,24,10500,USD,WEB PAGE,0.245
2022-09-11,CUS66247197848,48,7000,USD,WEB PAGE,0.225
2022-09-11,CUS31756959960,60,34003.12,USD,AGENCY,0.14
2022-09-11,CUS70161564860,60,33468,USD,WEB PAGE,0.154
2022-09-11,CUS53570295748,48,17900,USD,WEB PAGE,0.139
2022-09-11,CUS48571576760,60,69900,USD,WEB PAGE,0.119
2022-09-11,CUS86154420660,60,28800,USD,WEB PAGE,0.135
2022-09-11,CUS59372830760,60,16420,USD,WEB PAGE,0.115
2022-09-11,CUS81572386660,60,33500,USD,WEB PAGE,0.145
2022-09-11,CUS12139311648,48,51750,USD,WEB PAGE,0.125
2022-09-11,CUS55884436760,60,82106,USD,WEB PAGE,0.32
2022-09-11,CUS99160498224,24,15000,USD,WEB PAGE,0.2
2022-09-11,CUS82475232560,60,55000,USD,WEB PAGE,0.124
2022-09-11,CUS14393707860,60,30000,USD,WEB PAGE,0.144
2022-09-11,CUS29606610660,60,55000,USD,AGENCY,0.155
2022-09-11,CUS83254468860,60,6344.78,USD,AGENCY,0.339
2022-09-11,CUS89290337824,24,5000,USD,WEB PAGE,0.205
2022-09-11,CUS35215088348,48,39290,USD,WEB PAGE,0.175
2022-09-11,CUS92288437960,60,31279,USD,WEB PAGE,0.15
2022-09-11,CUS63384982724,24,44200,USD,AGENCY,0.145
2022-09-11,CUS91154278360,60,44200,USD,WEB PAGE,0.125
2022-09-11,CUS68850081536,36,5000,USD,WEB PAGE,0.119
2022-09-11,CUS20370649348,48,40000,USD,WEB PAGE,0.109
2022-09-11,CUS42152577760,60,80280,USD,WEB PAGE,0.155
2022-09-11,CUS61624286060,60,20600,USD,AGENCY,0.135
2022-09-11,CUS12218829160,60,3000,USD,WEB PAGE,0.135
2022-09-11,CUS68480520448,48,5000,USD,WEB PAGE,0.155
2022-09-11,CUS52202854960,60,38000,USD,WEB PAGE,0.21
2022-09-11,CUS12022466960,60,140000,USD,AGENCY,0.155
2022-09-11,CUS50289900412,12,13000,USD,WEB PAGE,0.2
2022-09-11,CUS49741191136,36,36000,USD,WEB PAGE,0.36
2022-09-11,CUS80214582736,36,10111,USD,WEB PAGE,0.245
2022-09-11,CUS12350409712,12,1000,USD,WEB PAGE,0.2
2022-09-11,CUS55498493848,48,80000,USD,AGENCY,0.275
2022-09-11,CUS32288392460,60,51250,USD,WEB PAGE,0.11
2022-09-11,CUS27411086760,60,50000,USD,WEB PAGE,0.11
2022-09-11,CUS91657813448,48,70000,USD,WEB PAGE,0.13
2022-09-11,CUS19154622860,60,70000,USD,WEB PAGE,0.129
2022-09-11,CUS80142669736,36,15000,USD,WEB PAGE,0.145
2022-09-11,CUS57325525860,60,60600,USD,WEB PAGE,0.105
2022-09-11,CUS90594532724,24,17956,USD,AGENCY,0.099
2022-09-11,CUS65649935560,60,96200,USD,AGENCY,0.155
2022-09-11,CUS14604507560,60,135000,USD,WEB PAGE,0.115
2022-09-11,CUS67705224212,12,10917,USD,WEB PAGE,0.115
2022-09-11,CUS22192243212,12,10000,USD,WEB PAGE,0.15
2022-09-11,CUS29916295660,60,40000,USD,WEB PAGE,0.155
2022-09-11,CUS22888231724,24,7000,USD,WEB PAGE,0.285
2022-09-11,CUS27954531848,48,26300,USD,WEB PAGE,0.33
2022-09-11,CUS95282410024,24,7000,USD,WEB PAGE,0.28
2022-09-11,CUS40251534848,48,65000,USD,WEB PAGE,0.105
2022-09-11,CUS42246173636,36,20010,USD,WEB PAGE,0.145
2022-09-11,CUS57379967424,24,6000,USD,WEB PAGE,0.105
2022-09-11,CUS93089687060,60,10300,USD,WEB PAGE,0.14
2022-09-11,CUS37811712824,24,35000,USD,AGENCY,0.145
2022-09-11,CUS91947116536,36,20000,USD,WEB PAGE,0.114
2022-09-11,CUS90240798036,36,45000,USD,AGENCY,0.109
2022-09-11,CUS84225153812,12,8000,USD,WEB PAGE,0.104
2022-09-11,CUS19324851648,48,38500,USD,WEB PAGE,0.155
2022-09-11,CUS34618499560,60,14300,USD,AGENCY,0.155
2022-09-11,CUS75292239060,60,70000,USD,WEB PAGE,0.125
2022-09-11,CUS98041593824,24,12000,USD,WEB PAGE,0.22
2022-09-11,CUS52730524760,60,55500,USD,AGENCY,0.14
2022-09-11,CUS63648964948,48,13900,USD,CONTACT CENTER,0.135
2022-09-11,CUS85592388360,60,47000,USD,WEB PAGE,0.14
2022-09-11,CUS82085228960,60,49000,USD,WEB PAGE,0.125
2022-09-11,CUS30561808048,48,50000,USD,AGENCY,0.165
2022-09-11,CUS35224607236,36,27000,USD,WEB PAGE,0.33
2022-09-11,CUS78639105960,60,20000,USD,WEB PAGE,0.19
2022-09-11,CUS16188949260,60,60000,USD,WEB PAGE,0.175
2022-09-11,CUS28382338360,60,68000,USD,WEB PAGE,0.129
2022-09-11,CUS97720635548,48,25000,USD,CONTACT CENTER,0.119
2022-09-11,CUS38022127760,60,24700,USD,WEB PAGE,0.129
2022-09-11,CUS69664978760,60,60000,USD,WEB PAGE,0.149
2022-09-11,CUS42075601248,48,17846,USD,WEB PAGE,0.13
2022-09-11,CUS59643118624,24,30000,USD,WEB PAGE,0.125
2022-09-11,CUS81738965160,60,140000,USD,WEB PAGE,0.115
2022-09-11,CUS87870878060,60,91800,USD,WEB PAGE,0.119
2022-09-11,CUS39868351560,60,60000,USD,WEB PAGE,0.129
2022-09-11,CUS79402851160,60,4500,USD,WEB PAGE,0.195
2022-09-11,CUS18306308012,12,1300,USD,WEB PAGE,0.145
2022-09-11,CUS62037679836,36,7000,USD,WEB PAGE,0.145
2022-09-11,CUS50534706348,48,38000,USD,AGENCY,0.135
2022-09-11,CUS11483015960,60,75000,USD,WEB PAGE,0.145
2022-09-11,CUS16663184748,48,38200,USD,WEB PAGE,0.335
2022-09-11,CUS76806398736,36,35000,USD,WEB PAGE,0.33
2022-09-11,CUS71503511924,24,25000,USD,WEB PAGE,0.395
2022-09-11,CUS48434620048,48,81946.6,USD,AGENCY,0.305
2022-09-11,CUS21733913848,48,30000,USD,WEB PAGE,0.205
2022-09-11,CUS13055461460,60,50000,USD,WEB PAGE,0.125
2022-09-11,CUS47266782624,24,30000,USD,WEB PAGE,0.135
2022-09-11,CUS12574972036,36,40450,USD,WEB PAGE,0.135
2022-09-11,CUS48715145548,48,15000,USD,WEB PAGE,0.28
2022-09-11,CUS44862262112,12,5000,USD,WEB PAGE,0.22
2022-09-11,CUS31249580712,12,21020,USD,WEB PAGE,0.23
2022-09-11,CUS98317427148,48,41200,USD,AGENCY,0.155
2022-09-11,CUS74903820660,60,41200,USD,WEB PAGE,0.155
2022-09-11,CUS93028211860,60,44833,USD,WEB PAGE,0.124
2022-09-11,CUS91695774560,60,31210,USD,WEB PAGE,0.109
2022-09-11,CUS33713650248,48,43000,USD,WEB PAGE,0.139
2022-09-11,CUS56432163936,36,3000,USD,WEB PAGE,0.155
2022-09-11,CUS26986706360,60,40000,USD,WEB PAGE,0.129
2022-09-11,CUS97871882112,12,23000,USD,WEB PAGE,0.155
2022-09-11,CUS19008145624,24,5500,USD,WEB PAGE,0.14
2022-09-11,CUS14748734136,36,4000,USD,WEB PAGE,0.135
2022-09-11,CUS83263544424,24,17000,USD,AGENCY,0.125
2022-09-11,CUS52689120912,12,10000,USD,WEB PAGE,0.33
2022-09-11,CUS53994532448,48,15000,USD,WEB PAGE,0.33
2022-09-11,CUS92207162936,36,33860,USD,WEB PAGE,0.33
2022-09-11,CUS20274700312,12,20000,USD,WEB PAGE,0.125
2022-09-11,CUS24516029360,60,46000,USD,WEB PAGE,0.139
2022-09-11,CUS70062267560,60,65000,USD,AGENCY,0.135
2022-09-11,CUS63981548236,36,4000,USD,WEB PAGE,0.114
2022-09-11,CUS48727698724,24,40000,USD,WEB PAGE,0.099
2022-09-11,CUS96669516036,36,42800,USD,WEB PAGE,0.135
2022-09-11,CUS83790326460,60,74600,USD,WEB PAGE,0.125
2022-09-11,CUS35913022160,60,70800,USD,WEB PAGE,0.135
2022-09-11,CUS81374465160,60,36000,USD,WEB PAGE,0.245
2022-09-11,CUS37094129960,60,57780,USD,WEB PAGE,0.15
2022-09-11,CUS33704002060,60,51000,USD,WEB PAGE,0.135
2022-09-11,CUS99608874060,60,9099,USD,WEB PAGE,0.115
2022-09-11,CUS36789325060,60,76300,USD,WEB PAGE,0.149
2022-09-11,CUS34804875212,12,4000,USD,WEB PAGE,0.139
2022-09-11,CUS48257027748,48,15000,USD,CONTACT CENTER,0.125
2022-09-11,CUS45399770248,48,6000,USD,WEB PAGE,0.145
2022-09-11,CUS60355893260,60,11740,USD,WEB PAGE,0.19
2022-09-11,CUS69162117736,36,15000,USD,WEB PAGE,0.105
2022-09-11,CUS14536579760,60,75000,USD,WEB PAGE,0.135
2022-09-11,CUS64592966424,24,64600,USD,WEB PAGE,0.385
2022-09-11,CUS48898677960,60,36363,USD,WEB PAGE,0.11
2022-09-11,CUS31957400936,36,17750,USD,WEB PAGE,0.12
2022-09-11,CUS28746560248,48,61005,USD,WEB PAGE,0.175
2022-09-11,CUS96777112860,60,46350.82,USD,AGENCY,0.129
2022-09-11,CUS44063053960,60,12300,USD,WEB PAGE,0.145
2022-09-11,CUS65964999060,60,16500,USD,AGENCY,0.155
2022-09-11,CUS92096391048,48,31960,USD,WEB PAGE,0.115
2022-09-11,CUS93045937460,60,63000,USD,WEB PAGE,0.175
2022-09-11,CUS90083818660,60,45000,USD,WEB PAGE,0.135
2022-09-11,CUS66463324760,60,55000,USD,AGENCY,0.165
2022-09-11,CUS53020635848,48,41800,USD,WEB PAGE,0.22
2022-09-11,CUS16798700548,48,50000,USD,AGENCY,0.22
2022-09-11,CUS64672085236,36,15000,USD,WEB PAGE,0.225
2022-09-11,CUS28948255660,60,25000,USD,WEB PAGE,0.135
2022-09-11,CUS50114441724,24,16400,USD,WEB PAGE,0.15
2022-09-11,CUS38674859060,60,70000,USD,WEB PAGE,0.14
2022-09-11,CUS75528621560,60,48000,USD,WEB PAGE,0.145
2022-09-11,CUS33839724836,36,5600,USD,WEB PAGE,0.139
2022-09-11,CUS76000443360,60,75816,USD,WEB PAGE,0.125
2022-09-11,CUS72756108624,24,12000,USD,WEB PAGE,0.139
2022-09-11,CUS59904746860,60,85900,USD,AGENCY,0.125
2022-09-11,CUS73314831460,60,40000,USD,WEB PAGE,0.155
2022-09-11,CUS35196434112,12,8100,USD,WEB PAGE,0.14
2022-09-11,CUS86091101560,60,12000,USD,WEB PAGE,0.145
2022-09-11,CUS23449872460,60,28000,USD,WEB PAGE,0.24
2022-09-11,CUS24127495260,60,56100,USD,WEB PAGE,0.17
2022-09-11,CUS59511757760,60,64500,USD,WEB PAGE,0.145
2022-09-11,CUS41129907648,48,28300,USD,WEB PAGE,0.105
2022-09-11,CUS56556191624,24,5000,USD,WEB PAGE,0.14
2022-09-11,CUS97537908736,36,20000,USD,WEB PAGE,0.175
2022-09-11,CUS96397212948,48,37000,USD,WEB PAGE,0.1
2022-09-11,CUS76518000548,48,34015,USD,AGENCY,0.195
2022-09-11,CUS35836082760,60,140000,USD,WEB PAGE,0.145
2022-09-11,CUS88102748448,48,28000,USD,AGENCY,0.135
2022-09-11,CUS57538470124,24,10000,USD,WEB PAGE,0.135
2022-09-11,CUS42655443636,36,15000,USD,WEB PAGE,0.225
2022-09-11,CUS83809913048,48,51500,USD,AGENCY,0.195
2022-09-11,CUS25327808736,36,14200,USD,WEB PAGE,0.24
2022-09-11,CUS51356679860,60,60000,USD,WEB PAGE,0.155
2022-09-11,CUS31341655760,60,60000,USD,WEB PAGE,0.139
2022-09-11,CUS76195848436,36,23300,USD,WEB PAGE,0.155
2022-09-11,CUS87349305936,36,19816,USD,WEB PAGE,0.16
2022-09-11,CUS55696450636,36,11000,USD,WEB PAGE,0.105
